data,text,neutral,
https://twitter.com/TERU_TERU_0930/status/1456605447419351040#m,#晩ごはん　#おうちごはん #晩酌　#おつまみ　#酒の肴 #Twitter晩酌部 #ツイッター晩酌部 #芋焼酎　#赤兎馬玉茜 #ジン　#GILBEYS  ・からし蓮根 ・カニクリームコロッケ ・ほうれん草の胡麻和え ・豚肉とキャベツの 　　ガーリックバター炒め  今日も1日お疲れ様でした乾杯😋🥃,neutral,
https://twitter.com/epitome_ke/status/1448941385483161610#m,"Brooklyn Nets Kevin Durant jersey restocked. . Ksh1,800/= . #MastenWanjala #Pepinos #RailaInTheRift #Huyu #Gilbeys #RutoIsACoward",neutral,
https://twitter.com/SundownerKe/status/1448627229194391558#m,"Gin & Tonic. Name a better duo, we’ll wait…  #Gin #Gintonic #Tanqueray #Gilbeys #Gordons #GinandTonic",positive,
https://twitter.com/boozebite/status/1448554128448397315#m,Sherehe na ishike with the best Gin in town. Enjoy the super amazing deals. Get Gilbeys Gin 750ml only for Ksh.1200. Order now & it will be delivered to your doorstep. Call 0706400200 boozebite.com #gilbeys #gilbeysgin Kalekye Mumo Fuliza #ThankYouKDF Edwin Sifuna,positive,
https://twitter.com/arslansanvv/status/1445480464047767553#m,#gilbeys #gin,neutral,
https://twitter.com/JNjemano/status/1443991289842831373#m,"Was good being part of the launch ,, follow @chalkandcheesedance_crew. #gilbeys #gilbeysflavouredgin",neutral,
https://twitter.com/GeorgeOmondi7/status/1440587847728189446#m,Sisi hapanatambua #williamlawsons . #Gilbeys nyale.,neutral,
https://twitter.com/waridi_paradise/status/1440226884298567682#m,"Be a part of the GOOD MUSIC and GREAT FOOD every Saturday at the pool. Because you know what, A LITTLE PARTY WONT KILL NOBODY🏊let's make it happen. 🍹  #nostresszone #poolparty #saturday #saturdayvibes #gilbeys #gilbeysgin #swimming #waridi #waridiparadisehotel",positive,
https://twitter.com/boozebite/status/1439861083179786249#m,"Something Berry Exciting is here, we have for you, the #gilbeysmixedberries in stock. Get yours today for Ksh1,250 Only, call 0706400200 boozebite.com #Gin #Gilbeys #NyumaYaTent Jeff Koinange West Ham Thiago Silva Willie Kimani Omanyala Tuchel Moyes #MainaAndKingangi",positive,
https://twitter.com/kevinkamaumucha/status/1439253659053928451#m,Maisha ya labourer wa mjengo...  Sio jokes BTW 🤣  #MasculinitySaturday #DeleteBoltApp #gilbeysmixedberries #gilbeys,neutral,
https://twitter.com/Musillihomes1/status/1439252705961254917#m,Spacious 3 bedroom apartment to let in Kilimani off Kirichwa road. Master bedroom ensuite. In a serene environment. Ksh 65000 #joho #gatlin #Malala #DeleteBoltApp #gilbeys,neutral,
https://twitter.com/boozebite/status/1439195751800791044#m,"Tumeskia mnadai Gin na hakuna mali safi kama Gilbeys. Pata Gilbeys yako teketeke kwa kupiga 0706400200 boozebite.com tukuletee hadi kejani for only Ksh1,000. #Gilbeys #Gin #MasculinitySaturday Kasarani Carol Obado #BURARS  Southampton #AUSvRSA #Rubis",positive,
https://twitter.com/254rapper/status/1438959463554326530#m,I NEED YOUR SURPRICE COZ GILBEYS IS MY FAVOURITE #GILBEYS,positive,
https://twitter.com/EnockTallam/status/1438925508662730757#m,Ata wewe utakubali kukunywa maziwa daily na wengine wanakunywa #Gilbeys,positive,
https://twitter.com/insha_mziki/status/1438920801827315719#m,🇩‌🇴‌ 🇮‌ 🇲‌🇦‌🇰‌🇪‌ 🇾‌🇴‌🇺‌ 🇭‌🇴‌🇷‌🇳‌🇾‌❓ #GilbeysMixedBerries #gilbeys #swahipi #university #kenyan #thirsttweets @HornyFact_SM,neutral,
https://twitter.com/WillaBodhi/status/1438869277474533376#m,#gilbeys,neutral,
https://twitter.com/AAyansky/status/1438490440639123466#m,#Gilbeys,neutral,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
