,cleaned_text,sentiment,stats,comments,retweets,quotes,likes
169,in the yeartodate safaricoms stock has shed 41 in value while that of equity has dropped by 242 eabl and kcb have in the period seen their share prices retreat by 37 and 457 respectively,Neutral,"Jan 4, 2024 · 6:08 AM UTC",0,0,0,1
170,voters choose between candidates qualified to be on ballot,Neutral,"Jan 4, 2024 · 12:20 AM UTC",15,211,11,929
171, priceless,Positive,"Jan 4, 2024 · 1:53 AM UTC",0,0,0,1
172,happy wednesday everyone thank u dear meta for including me ,Positive,"Jan 3, 2024 · 7:46 PM UTC",4,3,0,13
173,and there it is,Neutral,"Jan 4, 2024 · 1:34 AM UTC",1,10,1,18
174,no,Neutral,"Jan 4, 2024 · 1:30 AM UTC",0,0,0,2
175,listen to johnson try to talk his way around refusing bidens offer to spend 14 billion on the southern border remember republicans dont really want to make a deal they just want to keep hammering democrats for a problem they refuse to solve up,Positive,"Jan 3, 2024 · 10:09 PM UTC",282,3085,174,8166
176,the flight crew of this japan airways flight all deserve medals remarkable that they could evacuate this plane in 90 seconds,Positive,"Jan 4, 2024 · 1:23 AM UTC",0,0,0,0
177,then why arent you doing it mike it is congress who make immigration laws so get back up here to dc and start doing your job the has done nothing since taking the house than elect two failed speakers,Positive,"Jan 4, 2024 · 1:05 AM UTC",0,0,0,1
178,mike johnson and over 60 house republicans are going to the southern border today to attack president biden to rile up their base republicans are just playing politics lets all remember in 2013 senate democrats passed a bipartisan immigration reform bill in the senate republicans refused to even debate the bill obama asked them to write their own bill they refused in his first days of office joe biden proposed an immigration bill he titled the us citizenship act of 2021 to responsibly manage and secure our border keep our families and communities safe and better manage migration across the hemisphere the senate republicans wanted no part of it republicans are just pos who use immigration as a political ploy to go after democrats but when push comes to shove they vote against immigration reform every damn time they just lie create chaos and hurt people including immigrants to america gopclownshowcontinues stopgoplies freshresists,Positive,"Jan 3, 2024 · 2:41 PM UTC",576,3275,161,5511
179,he might not so i will i just blocked you,Neutral,"Jan 4, 2024 · 12:50 AM UTC",0,0,0,0
180,i just blocked two magas in a row that were incapable of having an interaction without being rude and insulting im so over that group,Negative,"Jan 4, 2024 · 12:39 AM UTC",0,1,0,2
181,fun fact when high profile people move from ny to fl its often to get the much larger homestead exemption in fl to shelter assets from expected large judgments against them ,Positive,"Jan 3, 2024 · 5:38 PM UTC",26,340,2,852
182,the trump effect no respect anymore,Neutral,"Jan 4, 2024 · 12:19 AM UTC",2,2,0,4
183,fu,Neutral,"Jan 4, 2024 · 12:31 AM UTC",1,0,0,1
184,im not continuing this conversation with you youve been condescending  insulting from the first reply assuming i didnt know facts that were actually right in the link that i included now youre doing it again youre not knowledgeable  just rude,Negative,"Jan 4, 2024 · 12:27 AM UTC",1,0,0,0
185,we could start by reversing the trump tax cuts to the super rich that blew the deficit up in 2017 and youve proposed nothing to address the deficit raising taxes on the wealthiest is at least a start,Positive,"Jan 4, 2024 · 12:02 AM UTC",1,0,0,0
186,capital gains are a tax loophole for the wealthy,Positive,"Jan 3, 2024 · 11:59 PM UTC",1,0,0,1
187,i agree however the money actually has to be made not unrealized but i see no reason what actual capital gains cant be taxed at the same rate as income from employement,Neutral,"Jan 3, 2024 · 11:58 PM UTC",0,0,0,0
188,but they were,Neutral,"Jan 3, 2024 · 11:42 PM UTC",1,0,0,1
189,sue his lying butt off dionne for defamation how dare he link his sorry self to your good name,Positive,"Jan 3, 2024 · 11:37 PM UTC",0,3,0,10
190,i dont know anything about this event i did not agree to it and i certainly wont be there,Positive,"Jan 3, 2024 · 10:54 PM UTC",985,6903,632,53341
191,texas outlawed abortion in 2022 since then texas has seen an 8 increase in infant mortality that spike is attributed to maternal complications of pregnancy and bacterial sepsis in newborns cdc forced birth is not prolife fresh resistancewomen wtpblue,Negative,"Jan 3, 2024 · 3:44 PM UTC",40,383,19,506
192,voterizer,Neutral,"Jan 3, 2024 · 11:31 PM UTC",0,4,0,7
193,im not talking about flat taxes im talking about the kind of progressive tax we have now that would apply to all income regardless of how its earned,Positive,"Jan 3, 2024 · 11:28 PM UTC",1,0,0,0
194,,Neutral,"Jan 3, 2024 · 11:25 PM UTC",2,0,0,0
195,starting 2024 wbig news 20 yrs after founding old friends michael stepping down as president of needs ceo who can handle big business turning over reins to longtime friend john nicholson i feel that a big weight has been lifted off of my shoulders,Negative,"Jan 3, 2024 · 12:21 PM UTC",33,73,13,388
196,artists havent been paid since ocktoberfest what is going on with people given work to handle by eabl juu i doubt this is an eabl issue na hawa wasee macartels ask your artist friends if they have been paid  uskie very sad state of affairs ,Negative,"Jan 3, 2024 · 8:42 AM UTC",6,47,14,55
197,in a court filing this week january 6th defendant ray epps who pleaded guilty in september and his wife robyn epps slammed donald trump and tucker carlson he was such a big trump supporter and was led to believe that the election had been stolenit makes me sad that he was thrown under the bus by fox trump and so many other news media for doing what he thought he should to support them for their own reasons men like donald trump tucker carlson and others have falsely called out mr epps as an fbi plantthey have publicly blamed mr epps for what happened that day and for other persons being charged and convicted their lies have led to real threats against mr epps,Negative,"Jan 3, 2024 · 8:10 PM UTC",106,485,11,1634
198,also what makes you think that i exclusively pay income tax on earned income i also have some assets that are subjected to capital gains and im willing to have that income taxed fairly,Positive,"Jan 3, 2024 · 9:17 PM UTC",0,0,0,0
199,i know all that its all in the article i linked my point is that income should be taxed equally regardless of how its earned the wealthiest get a huge break on the large portion of their income thats taxed at a lower rate why,Positive,"Jan 3, 2024 · 9:09 PM UTC",1,0,0,0
200,0722 207 129 eabl head office,Neutral,"Jan 3, 2024 · 7:15 PM UTC",1,0,0,2
201,eabl is not buying,Neutral,"Jan 3, 2024 · 6:57 PM UTC",1,1,0,2
202,,Neutral,"Jan 3, 2024 · 6:52 PM UTC",0,0,0,0
203,white sorghum eabl buys,Neutral,"Jan 3, 2024 · 6:52 PM UTC",0,0,0,0
204, its sad how you  exploit these tragedies to mislead the american people lets cut through the nonsense here your claims theyre more like scare tactics than anything based in reality first off your claim about human traffickers causing deaths its tragic sure but pinning it on immigrants as a whole thats just wrong research shows undocumented immigrants are actually less likely to commit crimes than us citizens your narrative its fearmongering plain and simple and this bit about secretary mayorkas inviting an invasion and having blood on his hands come on immigration is complex and blaming one person for a tragic incident is oversimplifying to the extreme youre painting a picture that just doesnt exist in reality saying americans are getting slaughtered on their way to see families thats an outright exaggeration it stokes unnecessary fear the truth immigrants are less likely to commit crimes your statements are doing nothing but spreading panic now about lives lost due to open border policies thats just a lie theres no evidence linking secretary mayorkass policies to increased crime or death in fact higher immigration rates are associated with lower violent and property crime rates lets not forget your repeated attentionseeking over tragedies rather than offering solutions youre just fanning the flames of fear and hatred and your claim about 10 million illegals grossly inflated the real numbers dont even come close youre not helping youre just spreading misinformation and about drugs yes drug smuggling is an issue but saying drugs are pouring in while ignoring the increase in drug seizures thats misleading it overlooks the effectiveness of border enforcement human trafficking is a serious problem but linking it directly to illegal border crossings is deceptive and this claim about terrorists infiltrating america through the southern border its a distortion of reality theyve got caught you are shifting focus from the more critical issue of homegrown extremism lastly calling for impeachment over secretary mayorkass actions thats just political posturing disagreement over policy is not the same as breaking the law this is more about creating a spectacle than upholding legal standards 2024 cant come soon enough its time for voters to see through this charade  immigration border,Negative,"Jan 3, 2024 · 5:55 PM UTC",74,137,6,693
205,read the room or the comments below everyone can see through this ridiculously slanted survey btw do you still beat your wife,Negative,"Jan 3, 2024 · 6:27 PM UTC",0,0,0,0
206,im a boomer and im voting for biden bidenharris2024,Neutral,"Jan 3, 2024 · 6:25 PM UTC",0,0,0,0
207,they pay more  because they have more yes however they pay a lower  than the rest of us,Positive,"Jan 3, 2024 · 6:24 PM UTC",1,0,0,0
208,ewan platford 34gpa 64 shooting guardpoint guard 66 wingspan played in the eabl  nextuprecruitment top 40 recruit 10ppg 52rpg 25apg 22steals 35 from 3,Positive,"Jan 3, 2024 · 4:46 PM UTC",0,1,0,3
209,ni story gani,Neutral,"Jan 3, 2024 · 10:51 AM UTC",0,0,0,0
210,hey bro the agency is well aware of who has been paid  who hasnt can nrg and eabl provide a manifest of who was paid how much they were paid and when they were paid i cant risk exposing my friends who have told me this in confidence and get them black balled for other events,Positive,"Jan 3, 2024 · 10:42 AM UTC",1,0,0,0
211,hiyo story ya ocktoberfest inaniuma sana because our local artists are small businesses and we are going through hard financial times  you guys should ask your agency in charge to sort out these artists who havent been paid it goes against your message on the kenyan spirit im sure diamond was paid in full why not our people all these months later,Positive,"Jan 3, 2024 · 10:04 AM UTC",1,2,0,1
212,kumbe makali hukua imported kama crude oil alafu inakuja kua sorted hapa eabl,Negative,"Jan 3, 2024 · 9:30 AM UTC",1,6,0,11
213,this bad,Negative,"Jan 3, 2024 · 8:49 AM UTC",0,0,0,0
214,in busan a new years drone display featured a captivating moment with a dragon clutching a magical jewel capable of granting any wish zzmenx,Positive,"Jan 3, 2024 · 4:34 AM UTC",132,854,98,5514
215,ewan platford 34 gpa 64 shooting guardpoint guard 66 wingspan nextuprecruitment top 40 recruit played in the eabl  10ppg 52rpg 25apg 22steals 35 from 3,Positive,"Jan 3, 2024 · 12:56 AM UTC",0,0,0,3
216,,Neutral,"Jan 2, 2024 · 9:41 PM UTC",1,0,0,0
217,amen,Neutral,"Jan 2, 2024 · 8:11 PM UTC",0,0,0,0
218,eabl,Neutral,"Jan 2, 2024 · 6:09 PM UTC",0,0,0,0
219,,Neutral,"Jan 2, 2024 · 5:08 PM UTC",0,0,0,0
220,all time,Neutral,"Jan 2, 2024 · 4:56 PM UTC",0,0,0,0
221,my dream company,Neutral,"Jan 2, 2024 · 4:48 PM UTC",0,0,0,1
222,kungekuwa na wrapped ya pombe hapo nayo ata eabl wangeshangaa walianza kutengeneza pombe zingine lini,Neutral,"Jan 2, 2024 · 3:33 PM UTC",0,0,0,0
223,,Neutral,"Jan 2, 2024 · 2:45 PM UTC",0,0,0,0
224,georgia usa eabl would indeed be unusual in ghent,Positive,"Jan 2, 2024 · 2:33 PM UTC",0,0,0,0
225,shout out to tim oboh of canterbury academy dominating the eabl this season with averages of 201 ppg 4th and 129 rpg 1st tim was a force for the btm select team this past summer during the usa vs uk showcase btmbasketball london showcase image by mav visuals,Negative,"Jan 2, 2024 · 10:56 AM UTC",0,1,0,2
226,,Neutral,"Jan 2, 2024 · 10:28 AM UTC",0,0,0,1
227,halafu wapate sponsors like eabl with campaign of drink responsibly with tuktuk twitter as their ambassadors,Positive,"Jan 2, 2024 · 10:02 AM UTC",0,0,0,2
228,going through my emails and i have just found out i was called for an interview by eabl 4 weeks ago but because i never check my emails,Neutral,"Jan 2, 2024 · 9:37 AM UTC",0,0,1,0
229,,Neutral,"Jan 2, 2024 · 8:19 AM UTC",0,0,0,0
230,please ,Neutral,"Jan 2, 2024 · 6:39 AM UTC",0,1,0,1
231,mambo ni matatu,Neutral,"Jan 2, 2024 · 6:23 AM UTC",0,0,1,1
232,safaricom un google cocacola microsoft airtel quickmart naivas eabl kwal,Neutral,"Jan 2, 2024 · 6:21 AM UTC",1,2,0,3
233,,Neutral,"Jan 2, 2024 · 6:16 AM UTC",0,0,0,0
234,,Neutral,"Jan 2, 2024 · 6:07 AM UTC",0,0,0,0
235,,Neutral,"Jan 2, 2024 · 5:55 AM UTC",0,0,0,1
236,,Neutral,"Jan 2, 2024 · 4:36 AM UTC",0,0,0,0
